HITId,WorkerId,batch,variable,value,English,country,answer
adjH191,adjS16,1,Input.id_34,uninviting-five-soldiers-sent-human-2,TRUE,TRUE,5
adjH187,adjS63,1,Input.id_34,paltry-three-teammates-sent-human-1,TRUE,TRUE,6
adjH16,adjS158,1,Input.id_34,filler_0_7,TRUE,TRUE,3
adjH100,adjS70,1,Input.id_34,ugly-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,10
adjH192,adjS43,1,Input.id_34,paltry-twenty-pages-sent-unitlike-2,TRUE,TRUE,10
adjH88,adjS79,1,Input.id_34,haunting-three-steps-sent-distance-0,TRUE,TRUE,7
adjH200,adjS30,1,Input.id_34,unsatisfying-three-hours-sent-temporal-0,TRUE,TRUE,8
adjH77,adjS1,1,Input.id_34,filler_0_17,TRUE,TRUE,2
adjH4,adjS19,1,Input.id_34,enchanting-twenty-pencils-sent-objects-0,TRUE,TRUE,10
adjH148,adjS126,1,Input.id_34,remarkable-five-cans-sent-objects-0,TRUE,TRUE,8
adjH61,adjS184,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH178,adjS71,1,Input.id_34,filler_0_7,TRUE,TRUE,10
adjH38,adjS141,1,Input.id_34,incredible-twenty-meals-sent-unitlike-2,TRUE,TRUE,10
adjH92,adjS191,1,Input.id_34,filler_0_18,TRUE,TRUE,1
adjH158,adjS52,1,Input.id_34,filler_0_14,TRUE,TRUE,9
adjH134,adjS89,1,Input.id_34,soothing-twenty-operas-sent-art-0,TRUE,TRUE,7
adjH117,adjS152,1,Input.id_34,filler_0_16,TRUE,TRUE,2
adjH140,adjS41,1,Input.id_34,ugly-three-yards-sent-distance-2,TRUE,TRUE,5
adjH110,adjS122,1,Input.id_34,enchanting-twenty-steps-sent-distance-1,TRUE,TRUE,10
adjH115,adjS5,1,Input.id_34,uninviting-five-movies-sent-art-0,TRUE,TRUE,4
adjH118,adjS24,1,Input.id_34,filler_0_15,TRUE,TRUE,3
adjH47,adjS31,1,Input.id_34,disappointing-twenty-marbles-sent-objects-1,TRUE,TRUE,9
adjH73,adjS180,1,Input.id_34,devastating-twenty-teammates-sent-human-0,TRUE,TRUE,4
adjH71,adjS18,1,Input.id_34,devastating-five-meals-sent-unitlike-1,TRUE,TRUE,8
adjH25,adjS197,1,Input.id_34,whopping-twenty-blocks-sent-distance-1,TRUE,TRUE,10
adjH85,adjS161,1,Input.id_34,filler_0_15,TRUE,TRUE,2
adjH184,adjS128,1,Input.id_34,enchanting-three-blocks-sent-distance-1,TRUE,TRUE,10
adjH166,adjS154,1,Input.id_34,filler_0_17,TRUE,TRUE,2
adjH28,adjS26,1,Input.id_34,lucky-twenty-students-sent-human-0,TRUE,TRUE,8
adjH176,adjS140,1,Input.id_34,soothing-five-belts-sent-objects-2,TRUE,TRUE,9
adjH70,adjS114,1,Input.id_34,filler_1_13,TRUE,TRUE,10
adjH180,adjS27,1,Input.id_34,filler_0_16,TRUE,TRUE,4
adjH46,adjS53,1,Input.id_34,substantial-five-yards-sent-distance-0,TRUE,TRUE,6
adjH98,adjS17,1,Input.id_34,beautiful-twenty-movies-sent-art-1,TRUE,TRUE,2
adjH108,adjS115,1,Input.id_34,filler_1_5,FALSE,FALSE,10
adjH13,adjS78,1,Input.id_34,pathetic-twenty-years-sent-temporal-2,TRUE,TRUE,7
adjH121,adjS94,1,Input.id_34,hefty-five-meters-sent-distance-0,FALSE,TRUE,8
adjH18,adjS187,1,Input.id_34,enchanting-five-shows-sent-art-2,TRUE,TRUE,10
adjH19,adjS46,1,Input.id_35,hideous-five-pages-sent-unitlike-2,TRUE,TRUE,9
adjH149,adjS61,1,Input.id_35,incredible-five-operas-sent-art-1,FALSE,FALSE,10
adjH174,adjS9,1,Input.id_35,soothing-five-movies-sent-art-2,TRUE,TRUE,8
adjH1,adjS176,1,Input.id_35,filler_1_5,TRUE,TRUE,1
adjH167,adjS175,1,Input.id_35,filler_1_5,TRUE,TRUE,10
adjH62,adjS80,1,Input.id_35,filler_1_8,TRUE,TRUE,9
adjH175,adjS74,1,Input.id_35,whopping-five-weeks-sent-temporal-0,TRUE,TRUE,10
adjH59,adjS182,1,Input.id_35,large-twenty-soldiers-sent-human-0,TRUE,TRUE,1
adjH72,adjS60,1,Input.id_35,filler_1_4,TRUE,TRUE,10
adjH99,adjS83,1,Input.id_35,beautiful-three-apples-sent-objects-1,TRUE,TRUE,8
adjH195,adjS183,1,Input.id_35,beautiful-five-years-sent-temporal-2,TRUE,TRUE,1
adjH150,adjS168,1,Input.id_35,remarkable-twenty-feet-sent-distance-2,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_35,filler_1_9,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_35,soothing-three-months-sent-temporal-1,TRUE,TRUE,7
adjH14,adjS181,1,Input.id_35,yellow-three-cans-sent-objects-0,TRUE,TRUE,2
adjH144,adjS123,1,Input.id_35,filler_1_4,TRUE,TRUE,10
adjH151,adjS48,1,Input.id_35,filler_1_13,FALSE,FALSE,10
adjH164,adjS100,1,Input.id_35,paltry-twenty-yards-sent-distance-0,TRUE,TRUE,9
adjH81,adjS143,1,Input.id_35,filler_0_6,TRUE,TRUE,1
adjH126,adjS98,1,Input.id_35,filler_0_17,TRUE,TRUE,2
adjH190,adjS87,1,Input.id_35,filler_1_10,TRUE,TRUE,5
adjH171,adjS21,1,Input.id_35,filler_0_17,TRUE,TRUE,1
adjH29,adjS25,1,Input.id_35,filler_1_4,TRUE,TRUE,10
adjH34,adjS172,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH63,adjS200,1,Input.id_35,filler_1_9,TRUE,TRUE,10
adjH37,adjS62,1,Input.id_35,filler_1_12,TRUE,TRUE,10
adjH89,adjS163,1,Input.id_35,impressive-five-steps-sent-distance-0,TRUE,TRUE,8
adjH26,adjS73,1,Input.id_35,staggering-three-movies-sent-art-0,TRUE,TRUE,10
adjH87,adjS6,1,Input.id_35,filler_0_16,TRUE,TRUE,3
adjH50,adjS32,1,Input.id_35,filler_0_15,TRUE,TRUE,2
adjH165,adjS85,1,Input.id_35,filler_0_15,TRUE,TRUE,6
adjH41,adjS188,1,Input.id_35,filler_1_1,TRUE,TRUE,5
adjH141,adjS160,1,Input.id_35,filler_0_3,TRUE,TRUE,3
adjH119,adjS57,1,Input.id_35,green-five-desks-sent-objects-1,TRUE,TRUE,1
adjH189,adjS186,1,Input.id_35,filler_1_9,TRUE,TRUE,10
adjH136,adjS156,1,Input.id_35,filler_1_8,TRUE,TRUE,10
adjH78,adjS178,1,Input.id_35,paltry-twenty-bananas-sent-objects-2,TRUE,TRUE,7
adjH183,adjS139,1,Input.id_35,uninviting-three-years-sent-temporal-1,TRUE,TRUE,8
adjH65,adjS104,1,Input.id_35,impressive-three-books-sent-art-2,TRUE,TRUE,10
adjH146,adjS162,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH157,adjS151,1,Input.id_35,measly-three-years-sent-temporal-0,TRUE,TRUE,10
adjH3,adjS111,1,Input.id_35,filler_1_5,TRUE,TRUE,7
adjH9,adjS77,1,Input.id_35,filler_1_5,TRUE,TRUE,1
adjH58,adjS150,1,Input.id_35,uninviting-three-blocks-sent-distance-0,TRUE,TRUE,6
adjH145,adjS179,1,Input.id_35,filler_0_15,TRUE,TRUE,3
adjH27,adjS101,1,Input.id_35,extra-twenty-shows-sent-art-1,TRUE,TRUE,8
adjH96,adjS69,1,Input.id_35,impressive-twenty-meals-sent-unitlike-0,FALSE,FALSE,10
adjH79,adjS102,1,Input.id_35,haunting-three-feet-sent-distance-2,TRUE,TRUE,8
adjH154,adjS34,1,Input.id_35,ugly-three-pages-sent-unitlike-2,TRUE,TRUE,8
adjH39,adjS170,1,Input.id_35,disappointing-twenty-doctors-sent-human-2,TRUE,TRUE,8
adjH53,adjS67,1,Input.id_35,disappointing-five-athletes-sent-human-0,TRUE,TRUE,3
adjH54,adjS196,1,Input.id_35,meager-twenty-yards-sent-distance-2,TRUE,TRUE,10
adjH161,adjS159,1,Input.id_35,filler_1_8,TRUE,TRUE,10
adjH127,adjS64,1,Input.id_35,record-setting-twenty-years-sent-temporal-0,TRUE,TRUE,9
adjH11,adjS99,1,Input.id_35,astonishing-twenty-steps-sent-distance-2,TRUE,TRUE,8
adjH131,adjS28,1,Input.id_35,haunting-five-years-sent-temporal-0,TRUE,TRUE,9
adjH82,adjS199,1,Input.id_35,filler_0_7,TRUE,TRUE,2
adjH186,adjS189,1,Input.id_35,whopping-five-meters-sent-distance-1,TRUE,TRUE,9
adjH143,adjS91,1,Input.id_35,remarkable-twenty-belts-sent-objects-0,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_35,talented-twenty-Americans-sent-human-0,TRUE,TRUE,4
adjH64,adjS33,1,Input.id_35,filler_0_14,TRUE,TRUE,9
adjH162,adjS136,1,Input.id_35,filler_1_10,TRUE,TRUE,10
adjH159,adjS20,1,Input.id_35,lucky-five-Americans-sent-human-0,TRUE,FALSE,8
adjH75,adjS49,1,Input.id_35,whopping-three-shows-sent-art-2,TRUE,TRUE,7
adjH103,adjS13,1,Input.id_35,filler_1_8,TRUE,TRUE,2
adjH179,adjS165,1,Input.id_35,filler_0_6,TRUE,TRUE,1
adjH112,adjS86,1,Input.id_35,enchanting-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,9
adjH84,adjS155,1,Input.id_35,filler_0_18,TRUE,TRUE,10
adjH33,adjS82,1,Input.id_35,enchanting-twenty-feet-sent-distance-0,TRUE,TRUE,9
adjH69,adjS132,1,Input.id_35,filler_1_8,TRUE,TRUE,10
adjH24,adjS131,1,Input.id_35,hefty-twenty-feet-sent-distance-0,TRUE,TRUE,7
adjH122,adjS113,1,Input.id_35,filler_1_10,TRUE,TRUE,10
adjH22,adjS76,1,Input.id_35,filler_0_7,TRUE,TRUE,10
adjH155,adjS8,1,Input.id_35,whopping-five-movies-sent-art-0,TRUE,TRUE,7
adjH60,adjS149,1,Input.id_35,filler_0_6,TRUE,TRUE,2
adjH21,adjS195,1,Input.id_35,filler_1_9,TRUE,TRUE,10
adjH102,adjS110,1,Input.id_35,soothing-five-paintings-sent-art-2,TRUE,TRUE,4
adjH130,adjS58,1,Input.id_35,filler_1_11,TRUE,TRUE,9
adjH173,adjS37,1,Input.id_35,measly-five-bananas-sent-objects-0,TRUE,TRUE,10
adjH80,adjS137,1,Input.id_35,filler_1_10,TRUE,TRUE,10
adjH105,adjS117,1,Input.id_35,enchanting-five-meters-sent-distance-1,TRUE,TRUE,8
adjH129,adjS92,1,Input.id_35,paltry-twenty-operas-sent-art-0,TRUE,TRUE,8
adjH199,adjS193,1,Input.id_35,filler_1_13,TRUE,TRUE,6
adjH7,adjS50,1,Input.id_35,beautiful-three-meals-sent-unitlike-0,TRUE,TRUE,4
adjH194,adjS95,1,Input.id_35,hideous-five-desks-sent-objects-1,TRUE,TRUE,5
adjH76,adjS29,1,Input.id_35,meager-five-pages-sent-unitlike-1,TRUE,TRUE,10
adjH86,adjS134,1,Input.id_35,filler_0_18,TRUE,TRUE,2
adjH147,adjS174,1,Input.id_35,filler_0_7,TRUE,TRUE,3
adjH168,adjS90,1,Input.id_35,filler_1_4,TRUE,TRUE,9
adjH90,adjS190,1,Input.id_35,filler_1_8,TRUE,TRUE,2
adjH8,adjS112,1,Input.id_35,lovely-five-cans-sent-objects-1,TRUE,TRUE,2
adjH31,adjS4,1,Input.id_35,filler_1_4,TRUE,TRUE,8
adjH106,adjS36,1,Input.id_35,filler_1_1,TRUE,TRUE,8
adjH177,adjS138,1,Input.id_35,filler_1_12,TRUE,TRUE,10
adjH83,adjS148,1,Input.id_35,whopping-twenty-pages-sent-unitlike-0,TRUE,TRUE,9
adjH114,adjS129,1,Input.id_35,paltry-five-athletes-sent-human-0,TRUE,TRUE,10
adjH67,adjS68,1,Input.id_35,filler_0_17,TRUE,TRUE,2
adjH188,adjS177,1,Input.id_35,surprising-three-feet-sent-distance-2,TRUE,TRUE,8
adjH32,adjS75,1,Input.id_35,filler_0_7,TRUE,TRUE,2
adjH91,adjS66,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH6,adjS116,1,Input.id_35,filler_1_4,TRUE,TRUE,6
adjH97,adjS65,1,Input.id_35,filler_0_3,TRUE,TRUE,2
adjH138,adjS55,1,Input.id_35,extra-twenty-movies-sent-art-1,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_35,soothing-five-books-sent-art-0,TRUE,TRUE,8
adjH163,adjS40,1,Input.id_35,charming-twenty-paintings-sent-art-1,TRUE,TRUE,8
adjH51,adjS105,1,Input.id_35,filler_0_16,TRUE,TRUE,2
adjH128,adjS119,1,Input.id_35,hideous-three-days-sent-temporal-1,TRUE,TRUE,10
adjH36,adjS96,1,Input.id_35,meager-twenty-acts-sent-unitlike-1,TRUE,TRUE,2
adjH52,adjS12,1,Input.id_35,filler_1_4,TRUE,TRUE,4
adjH68,adjS22,1,Input.id_35,paltry-five-lawyers-sent-human-0,TRUE,TRUE,6
adjH160,adjS81,1,Input.id_35,filler_0_6,TRUE,TRUE,1
adjH142,adjS72,1,Input.id_35,filler_1_8,TRUE,TRUE,9
adjH116,adjS103,1,Input.id_35,ugly-twenty-shows-sent-art-0,TRUE,TRUE,7
adjH109,adjS157,1,Input.id_35,filler_1_1,TRUE,TRUE,8
adjH56,adjS171,1,Input.id_35,large-twenty-apples-sent-objects-1,TRUE,TRUE,1
adjH10,adjS127,1,Input.id_35,incredible-five-years-sent-temporal-0,TRUE,TRUE,10
adjH45,adjS11,1,Input.id_35,filler_1_9,TRUE,TRUE,10
adjH30,adjS147,1,Input.id_35,extra-three-paragraphs-sent-unitlike-1,TRUE,TRUE,9
adjH196,adjS118,1,Input.id_35,filler_0_14,TRUE,TRUE,9
adjH2,adjS107,1,Input.id_35,paltry-five-years-sent-temporal-0,TRUE,TRUE,10
adjH113,adjS23,1,Input.id_35,disgusting-five-teammates-sent-human-2,TRUE,TRUE,1
adjH93,adjS125,1,Input.id_35,filler_0_2,TRUE,FALSE,2
adjH48,adjS198,1,Input.id_35,filler_1_1,TRUE,TRUE,8
adjH181,adjS145,1,Input.id_35,large-five-trays-sent-objects-2,TRUE,TRUE,2
adjH94,adjS39,1,Input.id_35,unsatisfying-three-apples-sent-objects-2,TRUE,TRUE,3
adjH12,adjS42,1,Input.id_35,disgusting-three-months-sent-temporal-1,TRUE,TRUE,9
adjH104,adjS192,1,Input.id_35,filler_1_8,TRUE,TRUE,9
adjH170,adjS10,1,Input.id_35,filler_0_16,TRUE,NA,1
adjH185,adjS130,1,Input.id_35,filler_0_7,TRUE,TRUE,2
adjH120,adjS121,1,Input.id_35,whopping-twenty-marbles-sent-objects-0,TRUE,TRUE,9
adjH35,adjS142,1,Input.id_35,hopeful-five-bankers-sent-human-0,TRUE,TRUE,8
adjH172,adjS38,1,Input.id_35,uninviting-five-operas-sent-art-2,TRUE,TRUE,8
adjH95,adjS84,1,Input.id_35,filler_1_4,FALSE,FALSE,6
adjH125,adjS47,1,Input.id_35,filler_0_15,TRUE,TRUE,2
adjH133,adjS153,1,Input.id_35,filler_0_3,TRUE,TRUE,2
adjH23,adjS146,1,Input.id_35,surprising-twenty-yards-sent-distance-2,TRUE,TRUE,10
adjH107,adjS2,1,Input.id_35,filler_1_4,TRUE,TRUE,9
adjH5,adjS185,1,Input.id_35,filler_0_3,TRUE,TRUE,1
adjH198,adjS93,1,Input.id_35,filler_1_5,TRUE,TRUE,1
adjH197,adjS15,1,Input.id_35,incredible-twenty-feet-sent-distance-0,TRUE,TRUE,10
adjH137,adjS135,1,Input.id_35,filler_0_6,TRUE,TRUE,1
adjH55,adjS133,1,Input.id_35,staggering-five-hours-sent-temporal-1,TRUE,TRUE,10
adjH152,adjS44,1,Input.id_35,ugly-three-meals-sent-unitlike-0,TRUE,TRUE,7
adjH193,adjS14,1,Input.id_35,filler_0_16,TRUE,TRUE,1
adjH44,adjS120,1,Input.id_35,extra-three-pianists-sent-human-0,TRUE,TRUE,6
adjH66,adjS144,1,Input.id_35,filler_0_3,TRUE,TRUE,1
adjH15,adjS3,1,Input.id_35,uninviting-three-paragraphs-sent-unitlike-2,TRUE,TRUE,5
adjH57,adjS194,1,Input.id_35,lovely-five-shows-sent-art-2,TRUE,TRUE,6
adjH124,adjS108,1,Input.id_35,filler_1_1,TRUE,TRUE,10
adjH74,adjS54,1,Input.id_35,filler_1_4,TRUE,TRUE,10
adjH123,adjS169,1,Input.id_35,filler_0_7,TRUE,TRUE,2
adjH156,adjS124,1,Input.id_35,extra-twenty-feet-sent-distance-2,TRUE,TRUE,9
adjH135,adjS88,1,Input.id_35,filler_0_2,FALSE,TRUE,4
adjH182,adjS166,1,Input.id_35,collegial-twenty-lawyers-sent-human-0,TRUE,TRUE,3
adjH43,adjS164,1,Input.id_35,haunting-twenty-acts-sent-unitlike-2,FALSE,TRUE,9
adjH153,adjS45,1,Input.id_35,filler_0_14,FALSE,TRUE,5
adjH101,adjS7,1,Input.id_35,mediocre-twenty-yards-sent-distance-2,TRUE,TRUE,8
adjH111,adjS106,1,Input.id_35,filler_0_15,FALSE,TRUE,3
adjH40,adjS59,1,Input.id_35,filler_0_3,TRUE,TRUE,1
adjH139,adjS167,1,Input.id_35,beautiful-twenty-feet-sent-distance-0,TRUE,TRUE,10
adjH17,adjS56,1,Input.id_35,record-setting-three-steps-sent-distance-1,TRUE,TRUE,9
adjH169,adjS173,1,Input.id_35,record-setting-five-acts-sent-unitlike-0,TRUE,TRUE,10
adjH191,adjS16,1,Input.id_35,filler_0_16,TRUE,TRUE,6
adjH187,adjS63,1,Input.id_35,substantial-twenty-blocks-sent-distance-0,TRUE,TRUE,8
adjH16,adjS158,1,Input.id_35,filler_0_2,TRUE,TRUE,3
adjH100,adjS70,1,Input.id_35,substantial-five-actors-sent-human-1,TRUE,TRUE,10
adjH192,adjS43,1,Input.id_35,lovely-three-pianists-sent-human-2,TRUE,TRUE,4
adjH88,adjS79,1,Input.id_35,disappointing-three-marbles-sent-objects-2,TRUE,TRUE,7
adjH200,adjS30,1,Input.id_35,disappointing-twenty-operas-sent-art-0,TRUE,TRUE,6
adjH77,adjS1,1,Input.id_35,meager-twenty-hours-sent-temporal-0,TRUE,TRUE,10
adjH4,adjS19,1,Input.id_35,remarkable-three-weeks-sent-temporal-0,TRUE,TRUE,10
adjH148,adjS126,1,Input.id_35,meager-five-chairs-sent-objects-2,TRUE,TRUE,8
adjH61,adjS184,1,Input.id_35,record-setting-twenty-acts-sent-unitlike-0,TRUE,TRUE,8
adjH178,adjS71,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH38,adjS141,1,Input.id_35,filler_0_6,TRUE,TRUE,2
adjH92,adjS191,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH158,adjS52,1,Input.id_35,lovely-five-feet-sent-distance-0,TRUE,TRUE,4
adjH134,adjS89,1,Input.id_35,filler_0_2,TRUE,TRUE,4
adjH117,adjS152,1,Input.id_35,filler_0_6,TRUE,TRUE,1
adjH140,adjS41,1,Input.id_35,disgusting-five-athletes-sent-human-2,TRUE,TRUE,7
adjH110,adjS122,1,Input.id_35,filler_0_15,TRUE,TRUE,2
adjH115,adjS5,1,Input.id_35,filler_0_15,TRUE,TRUE,5
adjH118,adjS24,1,Input.id_35,mere-five-weeks-sent-temporal-1,TRUE,TRUE,9
adjH47,adjS31,1,Input.id_35,filler_0_7,TRUE,TRUE,3
adjH73,adjS180,1,Input.id_35,uninviting-twenty-Americans-sent-human-2,TRUE,TRUE,3
adjH71,adjS18,1,Input.id_35,pathetic-twenty-acts-sent-unitlike-2,TRUE,TRUE,10
adjH25,adjS197,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH85,adjS161,1,Input.id_35,filler_1_1,TRUE,TRUE,9
adjH184,adjS128,1,Input.id_35,soothing-five-years-sent-temporal-1,TRUE,TRUE,10
adjH166,adjS154,1,Input.id_35,filler_1_5,TRUE,TRUE,10
adjH28,adjS26,1,Input.id_35,measly-five-paintings-sent-art-1,TRUE,TRUE,8
adjH176,adjS140,1,Input.id_35,filler_0_15,TRUE,TRUE,2
adjH70,adjS114,1,Input.id_35,soothing-five-shows-sent-art-1,TRUE,TRUE,6
adjH180,adjS27,1,Input.id_35,paltry-twenty-books-sent-art-2,TRUE,TRUE,7
adjH46,adjS53,1,Input.id_35,filler_1_1,TRUE,TRUE,5
adjH98,adjS17,1,Input.id_35,filler_1_11,TRUE,TRUE,10
adjH108,adjS115,1,Input.id_35,filler_0_18,FALSE,FALSE,1
adjH13,adjS78,1,Input.id_35,surprising-five-books-sent-art-1,TRUE,TRUE,4
adjH121,adjS94,1,Input.id_35,impressive-five-blocks-sent-distance-1,FALSE,TRUE,8
adjH18,adjS187,1,Input.id_35,filler_0_14,TRUE,TRUE,5
adjH19,adjS46,1,Input.id_36,remarkable-five-years-sent-temporal-1,TRUE,TRUE,9
adjH149,adjS61,1,Input.id_36,soothing-five-paragraphs-sent-unitlike-1,FALSE,FALSE,10
adjH174,adjS9,1,Input.id_36,filler_0_2,TRUE,TRUE,2
adjH1,adjS176,1,Input.id_36,filler_1_10,TRUE,TRUE,10
adjH167,adjS175,1,Input.id_36,filler_1_13,TRUE,TRUE,10
adjH62,adjS80,1,Input.id_36,filler_0_18,TRUE,TRUE,2
adjH175,adjS74,1,Input.id_36,devastating-twenty-marbles-sent-objects-1,TRUE,TRUE,8
adjH59,adjS182,1,Input.id_36,filler_1_1,TRUE,TRUE,8
adjH72,adjS60,1,Input.id_36,filler_1_1,TRUE,TRUE,10
adjH99,adjS83,1,Input.id_36,record-setting-twenty-steps-sent-distance-2,TRUE,TRUE,9
adjH195,adjS183,1,Input.id_36,filler_0_16,TRUE,TRUE,2
adjH150,adjS168,1,Input.id_36,filler_1_1,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_36,filler_1_5,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_36,filler_1_8,TRUE,TRUE,8
adjH14,adjS181,1,Input.id_36,measly-twenty-paintings-sent-art-1,TRUE,TRUE,7
adjH144,adjS123,1,Input.id_36,haunting-three-weeks-sent-temporal-1,TRUE,TRUE,10
adjH151,adjS48,1,Input.id_36,filler_1_10,FALSE,FALSE,10
adjH164,adjS100,1,Input.id_36,filler_1_10,TRUE,TRUE,10
adjH81,adjS143,1,Input.id_36,orange-twenty-desks-sent-objects-1,TRUE,TRUE,4
adjH126,adjS98,1,Input.id_36,filler_1_12,TRUE,TRUE,10
adjH190,adjS87,1,Input.id_36,filler_1_11,TRUE,TRUE,10
adjH171,adjS21,1,Input.id_36,filler_1_5,TRUE,TRUE,10
adjH29,adjS25,1,Input.id_36,filler_0_7,TRUE,TRUE,2
adjH34,adjS172,1,Input.id_36,filler_1_9,TRUE,TRUE,10
adjH63,adjS200,1,Input.id_36,hideous-three-months-sent-temporal-1,TRUE,TRUE,10
adjH37,adjS62,1,Input.id_36,filler_0_15,TRUE,TRUE,2
adjH89,adjS163,1,Input.id_36,filler_0_7,TRUE,TRUE,2
adjH26,adjS73,1,Input.id_36,filler_0_7,TRUE,TRUE,1
adjH87,adjS6,1,Input.id_36,paltry-three-meals-sent-unitlike-1,TRUE,TRUE,9
adjH50,adjS32,1,Input.id_36,paltry-twenty-bankers-sent-human-2,TRUE,TRUE,10
adjH165,adjS85,1,Input.id_36,substantial-three-awards-sent-unitlike-2,TRUE,TRUE,7
adjH41,adjS188,1,Input.id_36,filler_1_13,TRUE,TRUE,10
adjH141,adjS160,1,Input.id_36,hideous-twenty-actors-sent-human-2,TRUE,TRUE,8
adjH119,adjS57,1,Input.id_36,lovely-twenty-movies-sent-art-2,TRUE,TRUE,5
adjH189,adjS186,1,Input.id_36,filler_0_6,TRUE,TRUE,2
adjH136,adjS156,1,Input.id_36,filler_0_15,TRUE,TRUE,8
adjH78,adjS178,1,Input.id_36,filler_0_18,TRUE,TRUE,4
adjH183,adjS139,1,Input.id_36,remarkable-five-actors-sent-human-1,TRUE,TRUE,9
adjH65,adjS104,1,Input.id_36,filler_0_14,TRUE,TRUE,8
adjH146,adjS162,1,Input.id_36,surprising-twenty-students-sent-human-1,TRUE,TRUE,10
adjH157,adjS151,1,Input.id_36,filler_0_2,TRUE,TRUE,2
adjH3,adjS111,1,Input.id_36,hefty-twenty-operas-sent-art-1,TRUE,TRUE,10
adjH9,adjS77,1,Input.id_36,filler_1_9,TRUE,TRUE,10
adjH58,adjS150,1,Input.id_36,filler_1_5,TRUE,TRUE,9
adjH145,adjS179,1,Input.id_36,filler_0_2,TRUE,TRUE,10
adjH27,adjS101,1,Input.id_36,filler_1_1,TRUE,TRUE,8
adjH96,adjS69,1,Input.id_36,charming-twenty-bananas-sent-objects-2,FALSE,FALSE,7
adjH79,adjS102,1,Input.id_36,filler_1_5,TRUE,TRUE,10
adjH154,adjS34,1,Input.id_36,filler_1_12,TRUE,TRUE,10
adjH39,adjS170,1,Input.id_36,charming-twenty-blocks-sent-distance-0,TRUE,TRUE,9
adjH53,adjS67,1,Input.id_36,filler_0_7,TRUE,TRUE,2
adjH54,adjS196,1,Input.id_36,filler_0_2,TRUE,TRUE,10
adjH161,adjS159,1,Input.id_36,mediocre-five-pages-sent-unitlike-0,TRUE,TRUE,6
adjH127,adjS64,1,Input.id_36,substantial-three-awards-sent-unitlike-0,TRUE,TRUE,4
adjH11,adjS99,1,Input.id_36,filler_0_16,TRUE,TRUE,6
adjH131,adjS28,1,Input.id_36,filler_0_15,TRUE,TRUE,10
adjH82,adjS199,1,Input.id_36,incredible-three-trays-sent-objects-2,TRUE,TRUE,10
adjH186,adjS189,1,Input.id_36,filler_1_12,TRUE,TRUE,10
adjH143,adjS91,1,Input.id_36,incredible-five-shows-sent-art-0,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_36,paltry-twenty-meters-sent-distance-1,TRUE,TRUE,6
adjH64,adjS33,1,Input.id_36,filler_0_6,TRUE,TRUE,2
adjH162,adjS136,1,Input.id_36,big-five-cans-sent-objects-0,TRUE,TRUE,3
adjH159,adjS20,1,Input.id_36,record-setting-twenty-paragraphs-sent-unitlike-0,TRUE,FALSE,9
adjH75,adjS49,1,Input.id_36,filler_1_13,TRUE,TRUE,10
adjH103,adjS13,1,Input.id_36,filler_1_12,TRUE,TRUE,10
adjH179,adjS165,1,Input.id_36,hideous-twenty-apples-sent-objects-2,TRUE,TRUE,10
adjH112,adjS86,1,Input.id_36,hefty-twenty-hours-sent-temporal-2,TRUE,TRUE,6
adjH84,adjS155,1,Input.id_36,filler_1_10,TRUE,TRUE,10
adjH33,adjS82,1,Input.id_36,remarkable-three-paintings-sent-art-2,TRUE,TRUE,8
adjH69,adjS132,1,Input.id_36,filler_1_11,TRUE,TRUE,10
adjH24,adjS131,1,Input.id_36,whopping-five-shows-sent-art-1,TRUE,TRUE,10
adjH122,adjS113,1,Input.id_36,filler_0_17,TRUE,TRUE,1
adjH22,adjS76,1,Input.id_36,filler_1_10,TRUE,TRUE,10
adjH155,adjS8,1,Input.id_36,filler_1_11,TRUE,TRUE,9
adjH60,adjS149,1,Input.id_36,hideous-five-blocks-sent-distance-0,TRUE,TRUE,6
adjH21,adjS195,1,Input.id_36,pathetic-five-books-sent-art-0,TRUE,TRUE,10
adjH102,adjS110,1,Input.id_36,filler_1_4,TRUE,TRUE,5
adjH130,adjS58,1,Input.id_36,filler_0_18,TRUE,TRUE,1
adjH173,adjS37,1,Input.id_36,lovely-five-operas-sent-art-2,TRUE,TRUE,5
adjH80,adjS137,1,Input.id_36,filler_1_9,TRUE,TRUE,10
adjH105,adjS117,1,Input.id_36,soothing-five-weeks-sent-temporal-2,TRUE,TRUE,6
adjH129,adjS92,1,Input.id_36,filler_1_12,TRUE,TRUE,10
