,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods
1870,spentLondon,1,whopping,"21,234",days,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 21,234 days in Nairobi.","The diplomat worked for 21,234 whopping days in Nairobi.","The diplomat worked for a whopping 21,234 day in Nairobi.","The diplomat worked for a 21,234 days in Nairobi.","The diplomat worked for 21,234 days in Nairobi.","The diplomat worked for whopping 21,234 days in Nairobi.","The diplomat worked for a 21,234 whopping days in Nairobi.", good,0.9957745945524287, good,0.9907333059155592, bad,0.21294208996505404, good,0.7224218001065786, good,0.9837103155881579, good,0.991016487059424, good,0.9832478443941048
1871,spentLondon,1,whopping,"21,234",weeks,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 21,234 weeks in Nairobi.","The diplomat worked for 21,234 whopping weeks in Nairobi.","The diplomat worked for a whopping 21,234 week in Nairobi.","The diplomat worked for a 21,234 weeks in Nairobi.","The diplomat worked for 21,234 weeks in Nairobi.","The diplomat worked for whopping 21,234 weeks in Nairobi.","The diplomat worked for a 21,234 whopping weeks in Nairobi.", good,0.9954009289651314, good,0.9900895157417265, bad,0.07824489637789966, bad,0.3123293073227259, good,0.9724374658742082, good,0.9879163834019853, good,0.9779150858509972
1872,spentLondon,1,whopping,"21,234",months,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 21,234 months in Nairobi.","The diplomat worked for 21,234 whopping months in Nairobi.","The diplomat worked for a whopping 21,234 month in Nairobi.","The diplomat worked for a 21,234 months in Nairobi.","The diplomat worked for 21,234 months in Nairobi.","The diplomat worked for whopping 21,234 months in Nairobi.","The diplomat worked for a 21,234 whopping months in Nairobi.", good,0.9939919275853885, good,0.9907499355136625, bad,0.023781778540446386, bad,0.10394924373998671, good,0.9449379868713456, good,0.9853325811125699, good,0.9810791320412636
1873,spentLondon,1,whopping,"21,234",years,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 21,234 years in Nairobi.","The diplomat worked for 21,234 whopping years in Nairobi.","The diplomat worked for a whopping 21,234 year in Nairobi.","The diplomat worked for a 21,234 years in Nairobi.","The diplomat worked for 21,234 years in Nairobi.","The diplomat worked for whopping 21,234 years in Nairobi.","The diplomat worked for a 21,234 whopping years in Nairobi.", good,0.9669275178749995, good,0.9783168782846929, bad,0.03348506327101086, bad,0.03000403860142531, good,0.7126623522422322, good,0.934575157461972, good,0.9562821055247804
1874,spentLondon,1,whopping,"21,234",hours,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 21,234 hours in Nairobi.","The diplomat worked for 21,234 whopping hours in Nairobi.","The diplomat worked for a whopping 21,234 hour in Nairobi.","The diplomat worked for a 21,234 hours in Nairobi.","The diplomat worked for 21,234 hours in Nairobi.","The diplomat worked for whopping 21,234 hours in Nairobi.","The diplomat worked for a 21,234 whopping hours in Nairobi.", good,0.9960382291035967, good,0.9913818638865488, bad,0.4496385308546603, bad,0.28881909917426973, good,0.9843920849293993, good,0.9881022902022775, good,0.9780999771962735
1875,spentLondon,1,hefty,three,days,adj-quant,num-low,noun-measure,The diplomat worked for a hefty three days in Nairobi.,The diplomat worked for three hefty days in Nairobi.,The diplomat worked for a hefty three day in Nairobi.,The diplomat worked for a three days in Nairobi.,The diplomat worked for three days in Nairobi.,The diplomat worked for hefty three days in Nairobi.,The diplomat worked for a three hefty days in Nairobi., good,0.9978058167471331, good,0.9969875587342639, bad,0.007070464814329935, bad,0.06489250650803313, good,0.9986076804774623, good,0.9164377091721536, good,0.9529508582285717
1876,spentLondon,1,hefty,three,weeks,adj-quant,num-low,noun-measure,The diplomat worked for a hefty three weeks in Nairobi.,The diplomat worked for three hefty weeks in Nairobi.,The diplomat worked for a hefty three week in Nairobi.,The diplomat worked for a three weeks in Nairobi.,The diplomat worked for three weeks in Nairobi.,The diplomat worked for hefty three weeks in Nairobi.,The diplomat worked for a three hefty weeks in Nairobi., good,0.9973091289014451, good,0.9976774286523654, bad,0.015942489492440814, bad,0.07930906085106282, good,0.9988580209549197, good,0.9409671346402898, good,0.9713034962723751
1877,spentLondon,1,hefty,three,months,adj-quant,num-low,noun-measure,The diplomat worked for a hefty three months in Nairobi.,The diplomat worked for three hefty months in Nairobi.,The diplomat worked for a hefty three month in Nairobi.,The diplomat worked for a three months in Nairobi.,The diplomat worked for three months in Nairobi.,The diplomat worked for hefty three months in Nairobi.,The diplomat worked for a three hefty months in Nairobi., good,0.9976954288111435, good,0.9982184027319178, bad,0.06382206212048691, good,0.6533615418870672, good,0.9990102531228655, good,0.9766386686122044, good,0.9885115975172266
1878,spentLondon,1,hefty,three,years,adj-quant,num-low,noun-measure,The diplomat worked for a hefty three years in Nairobi.,The diplomat worked for three hefty years in Nairobi.,The diplomat worked for a hefty three year in Nairobi.,The diplomat worked for a three years in Nairobi.,The diplomat worked for three years in Nairobi.,The diplomat worked for hefty three years in Nairobi.,The diplomat worked for a three hefty years in Nairobi., good,0.997593861702596, good,0.9980552028734075, bad,0.011004946610158162, bad,0.029592950646926797, good,0.9991875760951516, good,0.9726667625400084, good,0.9772543138930628
1879,spentLondon,1,hefty,three,hours,adj-quant,num-low,noun-measure,The diplomat worked for a hefty three hours in Nairobi.,The diplomat worked for three hefty hours in Nairobi.,The diplomat worked for a hefty three hour in Nairobi.,The diplomat worked for a three hours in Nairobi.,The diplomat worked for three hours in Nairobi.,The diplomat worked for hefty three hours in Nairobi.,The diplomat worked for a three hefty hours in Nairobi., good,0.9974914004081427, good,0.9977280928964791, bad,0.018697526365586303, bad,0.25521210065294064, good,0.9986274697823627, good,0.9238589966622993, good,0.9806529614445149
1880,spentLondon,1,hefty,five,days,adj-quant,num-low,noun-measure,The diplomat worked for a hefty five days in Nairobi.,The diplomat worked for five hefty days in Nairobi.,The diplomat worked for a hefty five day in Nairobi.,The diplomat worked for a five days in Nairobi.,The diplomat worked for five days in Nairobi.,The diplomat worked for hefty five days in Nairobi.,The diplomat worked for a five hefty days in Nairobi., good,0.998502897577582, good,0.9979377824983998, bad,0.0060772125853501, bad,0.02500401798203833, good,0.9991093742827272, good,0.9423047857365834, good,0.9390587454652002
1881,spentLondon,1,hefty,five,weeks,adj-quant,num-low,noun-measure,The diplomat worked for a hefty five weeks in Nairobi.,The diplomat worked for five hefty weeks in Nairobi.,The diplomat worked for a hefty five week in Nairobi.,The diplomat worked for a five weeks in Nairobi.,The diplomat worked for five weeks in Nairobi.,The diplomat worked for hefty five weeks in Nairobi.,The diplomat worked for a five hefty weeks in Nairobi., good,0.9984369138935795, good,0.9980611637759074, bad,0.03616215586601723, bad,0.02757290414363489, good,0.9992300745448246, good,0.97061792909949, good,0.9646661153200969
1882,spentLondon,1,hefty,five,months,adj-quant,num-low,noun-measure,The diplomat worked for a hefty five months in Nairobi.,The diplomat worked for five hefty months in Nairobi.,The diplomat worked for a hefty five month in Nairobi.,The diplomat worked for a five months in Nairobi.,The diplomat worked for five months in Nairobi.,The diplomat worked for hefty five months in Nairobi.,The diplomat worked for a five hefty months in Nairobi., good,0.9985211955105369, good,0.9985298399456488, bad,0.16207198236521392, bad,0.3438110250811204, good,0.9993566156105541, good,0.9812296960727317, good,0.9852873415910123
1883,spentLondon,1,hefty,five,years,adj-quant,num-low,noun-measure,The diplomat worked for a hefty five years in Nairobi.,The diplomat worked for five hefty years in Nairobi.,The diplomat worked for a hefty five year in Nairobi.,The diplomat worked for a five years in Nairobi.,The diplomat worked for five years in Nairobi.,The diplomat worked for hefty five years in Nairobi.,The diplomat worked for a five hefty years in Nairobi., good,0.9983914951328512, good,0.9981827586861255, bad,0.009339467707994653, bad,0.017249077511632627, good,0.9994686125363547, good,0.9786795703893697, good,0.9551931286443123
1884,spentLondon,1,hefty,five,hours,adj-quant,num-low,noun-measure,The diplomat worked for a hefty five hours in Nairobi.,The diplomat worked for five hefty hours in Nairobi.,The diplomat worked for a hefty five hour in Nairobi.,The diplomat worked for a five hours in Nairobi.,The diplomat worked for five hours in Nairobi.,The diplomat worked for hefty five hours in Nairobi.,The diplomat worked for a five hefty hours in Nairobi., good,0.9980744556437698, good,0.9979768845624329, bad,0.011082373979866778, bad,0.10058091035122552, good,0.9989110695155586, good,0.9511723942990071, good,0.977531952184567
1885,spentLondon,1,hefty,six,days,adj-quant,num-low,noun-measure,The diplomat worked for a hefty six days in Nairobi.,The diplomat worked for six hefty days in Nairobi.,The diplomat worked for a hefty six day in Nairobi.,The diplomat worked for a six days in Nairobi.,The diplomat worked for six days in Nairobi.,The diplomat worked for hefty six days in Nairobi.,The diplomat worked for a six hefty days in Nairobi., good,0.9980560366490723, good,0.9972793251623902, bad,0.00863279953415641, bad,0.0471408760290406, good,0.9986093507500655, good,0.9410681651181367, good,0.8427654434239781
1886,spentLondon,1,hefty,six,weeks,adj-quant,num-low,noun-measure,The diplomat worked for a hefty six weeks in Nairobi.,The diplomat worked for six hefty weeks in Nairobi.,The diplomat worked for a hefty six week in Nairobi.,The diplomat worked for a six weeks in Nairobi.,The diplomat worked for six weeks in Nairobi.,The diplomat worked for hefty six weeks in Nairobi.,The diplomat worked for a six hefty weeks in Nairobi., good,0.9976755210949454, good,0.9976991230846168, bad,0.012170582013025344, bad,0.06975313330425748, good,0.9988438364726515, good,0.9506897074135425, good,0.9585506662078936
1887,spentLondon,1,hefty,six,months,adj-quant,num-low,noun-measure,The diplomat worked for a hefty six months in Nairobi.,The diplomat worked for six hefty months in Nairobi.,The diplomat worked for a hefty six month in Nairobi.,The diplomat worked for a six months in Nairobi.,The diplomat worked for six months in Nairobi.,The diplomat worked for hefty six months in Nairobi.,The diplomat worked for a six hefty months in Nairobi., good,0.9976234257349895, good,0.9982769935828223, bad,0.17285155344487624, good,0.570055303030174, good,0.9990802283494931, good,0.9681073200797158, good,0.9815187775168256
1888,spentLondon,1,hefty,six,years,adj-quant,num-low,noun-measure,The diplomat worked for a hefty six years in Nairobi.,The diplomat worked for six hefty years in Nairobi.,The diplomat worked for a hefty six year in Nairobi.,The diplomat worked for a six years in Nairobi.,The diplomat worked for six years in Nairobi.,The diplomat worked for hefty six years in Nairobi.,The diplomat worked for a six hefty years in Nairobi., good,0.9977772070711142, good,0.9979679434281843, bad,0.008165561202994276, bad,0.010019082211126795, good,0.9992632768138884, good,0.9665664939438143, good,0.9459886574620239
1889,spentLondon,1,hefty,six,hours,adj-quant,num-low,noun-measure,The diplomat worked for a hefty six hours in Nairobi.,The diplomat worked for six hefty hours in Nairobi.,The diplomat worked for a hefty six hour in Nairobi.,The diplomat worked for a six hours in Nairobi.,The diplomat worked for six hours in Nairobi.,The diplomat worked for hefty six hours in Nairobi.,The diplomat worked for a six hefty hours in Nairobi., good,0.9974409738043041, good,0.9973739790412861, bad,0.011769081139158866, bad,0.16135438374512523, good,0.9986295574152705, good,0.9451827234797955, good,0.9688465071427146
1890,spentLondon,1,hefty,eight,days,adj-quant,num-low,noun-measure,The diplomat worked for a hefty eight days in Nairobi.,The diplomat worked for eight hefty days in Nairobi.,The diplomat worked for a hefty eight day in Nairobi.,The diplomat worked for an eight days in Nairobi.,The diplomat worked for eight days in Nairobi.,The diplomat worked for hefty eight days in Nairobi.,The diplomat worked for an eight hefty days in Nairobi., good,0.998315854866701, good,0.9979515495442453, bad,0.013408573336695873, bad,0.028171929141545426, good,0.9989977955426822, good,0.9644127954307694, good,0.91586878718485
1891,spentLondon,1,hefty,eight,weeks,adj-quant,num-low,noun-measure,The diplomat worked for a hefty eight weeks in Nairobi.,The diplomat worked for eight hefty weeks in Nairobi.,The diplomat worked for a hefty eight week in Nairobi.,The diplomat worked for an eight weeks in Nairobi.,The diplomat worked for eight weeks in Nairobi.,The diplomat worked for hefty eight weeks in Nairobi.,The diplomat worked for an eight hefty weeks in Nairobi., good,0.9980667661085554, good,0.9980350594283307, bad,0.005262295954050367, bad,0.056284428864147196, good,0.9988376981966, good,0.9626803170278405, good,0.9724209559710655
1892,spentLondon,1,hefty,eight,months,adj-quant,num-low,noun-measure,The diplomat worked for a hefty eight months in Nairobi.,The diplomat worked for eight hefty months in Nairobi.,The diplomat worked for a hefty eight month in Nairobi.,The diplomat worked for an eight months in Nairobi.,The diplomat worked for eight months in Nairobi.,The diplomat worked for hefty eight months in Nairobi.,The diplomat worked for an eight hefty months in Nairobi., good,0.9979073257024665, good,0.9982401576417347, bad,0.37424038298068873, good,0.591768007574464, good,0.9991325619720753, good,0.9802912809706567, good,0.9847420808014649
