,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,rating-sent,goodness-sent
1305,unitlike,2,ugly,twenty,acts,adj-neg,num-num,noun-unit_like,It lasted an ugly twenty acts., good,0.9926299057304047
1306,unitlike,2,ugly,twenty,paragraphs,adj-neg,num-num,noun-unit_like,It lasted an ugly twenty paragraphs., good,0.9944797943402416
1307,unitlike,2,ugly,twenty,awards,adj-neg,num-num,noun-unit_like,It lasted an ugly twenty awards., good,0.758477366844494
1308,unitlike,2,ugly,twenty,meals,adj-neg,num-num,noun-unit_like,It lasted an ugly twenty meals., good,0.9150776499261818
1309,unitlike,2,mere,three,pages,adj-quant,num-num,noun-unit_like,It lasted a mere three pages., good,0.998061044008575
1310,unitlike,2,mere,three,acts,adj-quant,num-num,noun-unit_like,It lasted a mere three acts., good,0.9983729577707003
1311,unitlike,2,mere,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a mere three paragraphs., good,0.9970654043684456
1312,unitlike,2,mere,three,awards,adj-quant,num-num,noun-unit_like,It lasted a mere three awards., good,0.981228920901578
1313,unitlike,2,mere,three,meals,adj-quant,num-num,noun-unit_like,It lasted a mere three meals., good,0.9979411193085419
1314,unitlike,2,mere,five,pages,adj-quant,num-num,noun-unit_like,It lasted a mere five pages., good,0.9981459823180628
1315,unitlike,2,mere,five,acts,adj-quant,num-num,noun-unit_like,It lasted a mere five acts., good,0.9979451730533959
1316,unitlike,2,mere,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a mere five paragraphs., good,0.9973437585688842
1317,unitlike,2,mere,five,awards,adj-quant,num-num,noun-unit_like,It lasted a mere five awards., good,0.95977644637277
1318,unitlike,2,mere,five,meals,adj-quant,num-num,noun-unit_like,It lasted a mere five meals., good,0.996956621693335
1319,unitlike,2,mere,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a mere twenty pages., good,0.998810575926219
1320,unitlike,2,mere,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a mere twenty acts., good,0.9974869903089121
1321,unitlike,2,mere,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a mere twenty paragraphs., good,0.998685825085151
1322,unitlike,2,mere,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a mere twenty awards., good,0.9110230647368769
1323,unitlike,2,mere,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a mere twenty meals., good,0.9961516565264119
1324,unitlike,2,staggering,three,pages,adj-quant,num-num,noun-unit_like,It lasted a staggering three pages., good,0.9981035441491986
1325,unitlike,2,staggering,three,acts,adj-quant,num-num,noun-unit_like,It lasted a staggering three acts., good,0.998498007920865
1326,unitlike,2,staggering,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a staggering three paragraphs., good,0.9975051706724746
1327,unitlike,2,staggering,three,awards,adj-quant,num-num,noun-unit_like,It lasted a staggering three awards., good,0.9652294421678509
1328,unitlike,2,staggering,three,meals,adj-quant,num-num,noun-unit_like,It lasted a staggering three meals., good,0.9972162615056307
1329,unitlike,2,staggering,five,pages,adj-quant,num-num,noun-unit_like,It lasted a staggering five pages., good,0.9983423209701519
1330,unitlike,2,staggering,five,acts,adj-quant,num-num,noun-unit_like,It lasted a staggering five acts., good,0.9989542267024281
1331,unitlike,2,staggering,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a staggering five paragraphs., good,0.9976407095110342
1332,unitlike,2,staggering,five,awards,adj-quant,num-num,noun-unit_like,It lasted a staggering five awards., good,0.9789014778608868
1333,unitlike,2,staggering,five,meals,adj-quant,num-num,noun-unit_like,It lasted a staggering five meals., good,0.9976538243824759
1334,unitlike,2,staggering,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a staggering twenty pages., good,0.9984437074811414
1335,unitlike,2,staggering,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a staggering twenty acts., good,0.9989278204956236
1336,unitlike,2,staggering,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a staggering twenty paragraphs., good,0.9985847926517213
1337,unitlike,2,staggering,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a staggering twenty awards., good,0.9919298062792501
1338,unitlike,2,staggering,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a staggering twenty meals., good,0.9977214165215105
1339,unitlike,2,whopping,three,pages,adj-quant,num-num,noun-unit_like,It lasted a whopping three pages., good,0.9926141714799466
1340,unitlike,2,whopping,three,acts,adj-quant,num-num,noun-unit_like,It lasted a whopping three acts., good,0.9948290191897818
1341,unitlike,2,whopping,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a whopping three paragraphs., good,0.9929265552100208
1342,unitlike,2,whopping,three,awards,adj-quant,num-num,noun-unit_like,It lasted a whopping three awards., good,0.9677821196952341
1343,unitlike,2,whopping,three,meals,adj-quant,num-num,noun-unit_like,It lasted a whopping three meals., good,0.9959941206269016
1344,unitlike,2,whopping,five,pages,adj-quant,num-num,noun-unit_like,It lasted a whopping five pages., good,0.9940508185804238
1345,unitlike,2,whopping,five,acts,adj-quant,num-num,noun-unit_like,It lasted a whopping five acts., good,0.9955861843425287
1346,unitlike,2,whopping,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a whopping five paragraphs., good,0.9947883097291014
1347,unitlike,2,whopping,five,awards,adj-quant,num-num,noun-unit_like,It lasted a whopping five awards., good,0.9648072630506298
1348,unitlike,2,whopping,five,meals,adj-quant,num-num,noun-unit_like,It lasted a whopping five meals., good,0.9956548486057268
1349,unitlike,2,whopping,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a whopping twenty pages., good,0.9927768883732138
1350,unitlike,2,whopping,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a whopping twenty acts., good,0.9957810907083406
1351,unitlike,2,whopping,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a whopping twenty paragraphs., good,0.9964887829900673
1352,unitlike,2,whopping,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a whopping twenty awards., good,0.9705011649627657
1353,unitlike,2,whopping,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a whopping twenty meals., good,0.9927783797237756
1354,unitlike,2,hefty,three,pages,adj-quant,num-num,noun-unit_like,It lasted a hefty three pages., good,0.998330459336166
1355,unitlike,2,hefty,three,acts,adj-quant,num-num,noun-unit_like,It lasted a hefty three acts., good,0.9985548109928517
1356,unitlike,2,hefty,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a hefty three paragraphs., good,0.9968877778351665
1357,unitlike,2,hefty,three,awards,adj-quant,num-num,noun-unit_like,It lasted a hefty three awards., good,0.8397701966416234
1358,unitlike,2,hefty,three,meals,adj-quant,num-num,noun-unit_like,It lasted a hefty three meals., good,0.9933988028632096
1359,unitlike,2,hefty,five,pages,adj-quant,num-num,noun-unit_like,It lasted a hefty five pages., good,0.998396384267974
1360,unitlike,2,hefty,five,acts,adj-quant,num-num,noun-unit_like,It lasted a hefty five acts., good,0.9989199527713076
1361,unitlike,2,hefty,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a hefty five paragraphs., good,0.997447471255714
1362,unitlike,2,hefty,five,awards,adj-quant,num-num,noun-unit_like,It lasted a hefty five awards., good,0.7999466828281473
1363,unitlike,2,hefty,five,meals,adj-quant,num-num,noun-unit_like,It lasted a hefty five meals., good,0.9880619369287651
1364,unitlike,2,hefty,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a hefty twenty pages., good,0.9986603717041589
1365,unitlike,2,hefty,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a hefty twenty acts., good,0.9983346320667073
1366,unitlike,2,hefty,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a hefty twenty paragraphs., good,0.9988677379928974
1367,unitlike,2,hefty,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a hefty twenty awards., good,0.9208953782491575
1368,unitlike,2,hefty,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a hefty twenty meals., good,0.9932161138553138
1369,unitlike,2,paltry,three,pages,adj-quant,num-num,noun-unit_like,It lasted a paltry three pages., good,0.9941799211621584
1370,unitlike,2,paltry,three,acts,adj-quant,num-num,noun-unit_like,It lasted a paltry three acts., good,0.9949842905899408
1371,unitlike,2,paltry,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a paltry three paragraphs., good,0.990516346201397
1372,unitlike,2,paltry,three,awards,adj-quant,num-num,noun-unit_like,It lasted a paltry three awards., good,0.9841677803293629
1373,unitlike,2,paltry,three,meals,adj-quant,num-num,noun-unit_like,It lasted a paltry three meals., good,0.9941848692079391
1374,unitlike,2,paltry,five,pages,adj-quant,num-num,noun-unit_like,It lasted a paltry five pages., good,0.994940360913845
1375,unitlike,2,paltry,five,acts,adj-quant,num-num,noun-unit_like,It lasted a paltry five acts., good,0.9950718491794246
1376,unitlike,2,paltry,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a paltry five paragraphs., good,0.9923100672937224
1377,unitlike,2,paltry,five,awards,adj-quant,num-num,noun-unit_like,It lasted a paltry five awards., good,0.9773615441189258
1378,unitlike,2,paltry,five,meals,adj-quant,num-num,noun-unit_like,It lasted a paltry five meals., good,0.995183668501159
1379,unitlike,2,paltry,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a paltry twenty pages., good,0.9951083306747524
1380,unitlike,2,paltry,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a paltry twenty acts., good,0.9950871089222514
1381,unitlike,2,paltry,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a paltry twenty paragraphs., good,0.9971424117003287
1382,unitlike,2,paltry,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a paltry twenty awards., good,0.9402972878957805
1383,unitlike,2,paltry,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a paltry twenty meals., good,0.994960091871279
1384,unitlike,2,meager,three,pages,adj-quant,num-num,noun-unit_like,It lasted a meager three pages., good,0.9952430360627664
1385,unitlike,2,meager,three,acts,adj-quant,num-num,noun-unit_like,It lasted a meager three acts., good,0.9963457291584095
1386,unitlike,2,meager,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a meager three paragraphs., good,0.9942970445432038
1387,unitlike,2,meager,three,awards,adj-quant,num-num,noun-unit_like,It lasted a meager three awards., good,0.9838115849240487
1388,unitlike,2,meager,three,meals,adj-quant,num-num,noun-unit_like,It lasted a meager three meals., good,0.9946561637648383
1389,unitlike,2,meager,five,pages,adj-quant,num-num,noun-unit_like,It lasted a meager five pages., good,0.9955294980755118
1390,unitlike,2,meager,five,acts,adj-quant,num-num,noun-unit_like,It lasted a meager five acts., good,0.9966433966309532
1391,unitlike,2,meager,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a meager five paragraphs., good,0.9956593186082037
1392,unitlike,2,meager,five,awards,adj-quant,num-num,noun-unit_like,It lasted a meager five awards., good,0.9776357207535431
1393,unitlike,2,meager,five,meals,adj-quant,num-num,noun-unit_like,It lasted a meager five meals., good,0.9923579902794321
1394,unitlike,2,meager,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a meager twenty pages., good,0.9957351929295905
1395,unitlike,2,meager,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a meager twenty acts., good,0.9963034702497843
1396,unitlike,2,meager,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a meager twenty paragraphs., good,0.996403486304192
1397,unitlike,2,meager,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a meager twenty awards., good,0.9287819560047198
1398,unitlike,2,meager,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a meager twenty meals., good,0.9916808403328852
1399,unitlike,2,extra,three,pages,adj-quant,num-num,noun-unit_like,It lasted an extra three pages., good,0.9679391163657406
1400,unitlike,2,extra,three,acts,adj-quant,num-num,noun-unit_like,It lasted an extra three acts., good,0.9556640020489268
1401,unitlike,2,extra,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted an extra three paragraphs., good,0.9774984546935788
1402,unitlike,2,extra,three,awards,adj-quant,num-num,noun-unit_like,It lasted an extra three awards., bad,0.11807341200040444
1403,unitlike,2,extra,three,meals,adj-quant,num-num,noun-unit_like,It lasted an extra three meals., good,0.6924928263747018
1404,unitlike,2,extra,five,pages,adj-quant,num-num,noun-unit_like,It lasted an extra five pages., good,0.9529113963976642
1405,unitlike,2,extra,five,acts,adj-quant,num-num,noun-unit_like,It lasted an extra five acts., good,0.9401702096634239
1406,unitlike,2,extra,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted an extra five paragraphs., good,0.9754822947566326
1407,unitlike,2,extra,five,awards,adj-quant,num-num,noun-unit_like,It lasted an extra five awards., bad,0.05115591702708833
1408,unitlike,2,extra,five,meals,adj-quant,num-num,noun-unit_like,It lasted an extra five meals., good,0.6614673990584127
1409,unitlike,2,extra,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted an extra twenty pages., good,0.982092772574353
1410,unitlike,2,extra,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted an extra twenty acts., good,0.8380173622829049
1411,unitlike,2,extra,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted an extra twenty paragraphs., good,0.9707310553873859
1412,unitlike,2,extra,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted an extra twenty awards., bad,0.04824966905787953
1413,unitlike,2,extra,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted an extra twenty meals., good,0.6515261924013255
1414,unitlike,2,measly,three,pages,adj-quant,num-num,noun-unit_like,It lasted a measly three pages., good,0.9730732081565755
1415,unitlike,2,measly,three,acts,adj-quant,num-num,noun-unit_like,It lasted a measly three acts., good,0.9767555489783774
1416,unitlike,2,measly,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a measly three paragraphs., good,0.9734708871097055
1417,unitlike,2,measly,three,awards,adj-quant,num-num,noun-unit_like,It lasted a measly three awards., good,0.938864018959648
1418,unitlike,2,measly,three,meals,adj-quant,num-num,noun-unit_like,It lasted a measly three meals., good,0.9829460090625471
1419,unitlike,2,measly,five,pages,adj-quant,num-num,noun-unit_like,It lasted a measly five pages., good,0.971786886629319
1420,unitlike,2,measly,five,acts,adj-quant,num-num,noun-unit_like,It lasted a measly five acts., good,0.9773836571740145
1421,unitlike,2,measly,five,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a measly five paragraphs., good,0.9750471238484445
1422,unitlike,2,measly,five,awards,adj-quant,num-num,noun-unit_like,It lasted a measly five awards., good,0.9114876263469939
1423,unitlike,2,measly,five,meals,adj-quant,num-num,noun-unit_like,It lasted a measly five meals., good,0.9842741706798275
1424,unitlike,2,measly,twenty,pages,adj-quant,num-num,noun-unit_like,It lasted a measly twenty pages., good,0.9783838170154531
1425,unitlike,2,measly,twenty,acts,adj-quant,num-num,noun-unit_like,It lasted a measly twenty acts., good,0.9764876323790866
1426,unitlike,2,measly,twenty,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a measly twenty paragraphs., good,0.9835173797325579
1427,unitlike,2,measly,twenty,awards,adj-quant,num-num,noun-unit_like,It lasted a measly twenty awards., good,0.7995291556647508
1428,unitlike,2,measly,twenty,meals,adj-quant,num-num,noun-unit_like,It lasted a measly twenty meals., good,0.9755808800277074
1429,unitlike,2,substantial,three,pages,adj-quant,num-num,noun-unit_like,It lasted a substantial three pages., good,0.9982465948141462
1430,unitlike,2,substantial,three,acts,adj-quant,num-num,noun-unit_like,It lasted a substantial three acts., good,0.9984791142207663
1431,unitlike,2,substantial,three,paragraphs,adj-quant,num-num,noun-unit_like,It lasted a substantial three paragraphs., good,0.9974934284099704
1432,unitlike,2,substantial,three,awards,adj-quant,num-num,noun-unit_like,It lasted a substantial three awards., bad,0.40323244707866435
1433,unitlike,2,substantial,three,meals,adj-quant,num-num,noun-unit_like,It lasted a substantial three meals., good,0.9725724087140807
